chr1	147063376	147063376	149110381	2047005	498370
chr1	149110381	149110381	150224132	1113751	498370
chr1	150224132	150224132	150838717	614585	498371
chr1	150838717	150838717	151442657	603940	498370
chr1	151442657	151442657	152006354	563697	498370
chr1	152006354	152006354	152585762	579408	498371
chr1	152585762	152585762	153144253	558491	498370
chr1	153144253	153144253	153721256	577003	498370
chr1	153721256	153721256	154333037	611781	498371
chr1	154333037	154333037	154893493	560456	498370
chr1	154893493	154893493	155484434	590941	498371
chr1	155484434	155484434	156128871	644437	498370
chr1	156128871	156128871	156698994	570123	498370
chr1	156698994	156698994	157245705	546711	498371
chr1	157245705	157245705	157808225	562520	498370
chr1	157808225	157808225	158383111	574886	498370
chr1	158383111	158383111	158929835	546724	498371
chr1	158929835	158929835	159486079	556244	498370
chr1	159486079	159486079	160040254	554175	498370
chr1	160040254	160040254	160593333	553079	498371
chr1	160593333	160593333	161180561	587228	498370
chr1	161180561	161180561	161898100	717539	498371
chr1	161898100	161898100	162434716	536616	498370
chr1	162434716	162434716	163001923	567207	498370
chr1	163001923	163001923	163533958	532035	498371
chr1	163533958	163533958	164077562	543604	498370
chr1	164077562	164077562	164635934	558372	498370
chr1	164635934	164635934	165168385	532451	498371
chr1	165168385	165168385	165693626	525241	498370
chr1	165693626	165693626	166269428	575802	498371
chr1	166269428	166269428	166840676	571248	498370
chr1	166840676	166840676	167369833	529157	498370
chr1	167369833	167369833	167920894	551061	498371
chr1	167920894	167920894	168470978	550084	498370
chr1	168470978	168470978	169021130	550152	498370
chr1	169021130	169021130	169573901	552771	498371
chr1	169573901	169573901	170134639	560738	498370
chr1	170134639	170134639	170686607	551968	498370
chr1	170686607	170686607	171236786	550179	498371
chr1	171236786	171236786	171813037	576251	498370
chr1	171813037	171813037	172365466	552429	498371
chr1	172365466	172365466	172904441	538975	498370
chr1	172904441	172904441	173476419	571978	498370
chr1	173476419	173476419	174071246	594827	498371
chr1	174071246	174071246	174673461	602215	498370
chr1	174673461	174673461	175236220	562759	498370
chr1	175236220	175236220	175756542	520322	498371
chr1	175756542	175756542	176318592	562050	498370
chr1	176318592	176318592	176851545	532953	498370
chr1	176851545	176851545	177376481	524936	498371
chr1	177376481	177376481	177923850	547369	498370
chr1	177923850	177923850	178475797	551947	498371
chr1	178475797	178475797	179042816	567019	498370
chr1	179042816	179042816	179635361	592545	498370
chr1	179635361	179635361	180186313	550952	498371
chr1	180186313	180186313	180745307	558994	498370
chr1	180745307	180745307	181307162	561855	498370
chr1	181307162	181307162	181825873	518711	498371
chr1	181825873	181825873	182385372	559499	498370
chr1	182385372	182385372	182929695	544323	498370
chr1	182929695	182929695	183477887	548192	498371
chr1	183477887	183477887	184021090	543203	498370
chr1	184021090	184021090	184563890	542800	498371
chr1	184563890	184563890	185114574	550684	498370
chr1	185114574	185114574	185672951	558377	498370
chr1	185672951	185672951	186217266	544315	498371
chr1	186217266	186217266	186771733	554467	498370
chr1	186771733	186771733	187306354	534621	498370
chr1	187306354	187306354	187863851	557497	498371
chr1	187863851	187863851	188388592	524741	498370
chr1	188388592	188388592	188924834	536242	498370
chr1	188924834	188924834	189477775	552941	498371
chr1	189477775	189477775	190007577	529802	498370
chr1	190007577	190007577	190526136	518559	498371
chr1	190526136	190526136	191063465	537329	498370
chr1	191063465	191063465	191597069	533604	498370
chr1	191597069	191597069	192126376	529307	498371
chr1	192126376	192126376	192671400	545024	498370
chr1	192671400	192671400	193209686	538286	498370
chr1	193209686	193209686	193749109	539423	498371
chr1	193749109	193749109	194295488	546379	498370
chr1	194295488	194295488	194831608	536120	498370
chr1	194831608	194831608	195363758	532150	498371
chr1	195363758	195363758	195901143	537385	498370
chr1	195901143	195901143	196436068	534925	498371
chr1	196436068	196436068	197059186	623118	498370
chr1	197059186	197059186	197589627	530441	498370
chr1	197589627	197589627	198141751	552124	498371
chr1	198141751	198141751	198670535	528784	498370
chr1	198670535	198670535	199194224	523689	498370
chr1	199194224	199194224	199737268	543044	498371
chr1	199737268	199737268	200303053	565785	498370
chr1	200303053	200303053	200867375	564322	498370
chr1	200867375	200867375	201400507	533132	498371
chr1	201400507	201400507	201949533	549026	498370
chr1	201949533	201949533	202584523	634990	498371
chr1	202584523	202584523	203140598	556075	498370
chr1	203140598	203140598	203696988	556390	498370
chr1	203696988	203696988	204271279	574291	498371
chr1	204271279	204271279	204806017	534738	498370
chr1	204806017	204806017	205348127	542110	498370
chr1	205348127	205348127	205915792	567665	498371
chr1	205915792	205915792	206941459	1025667	498370
chr1	206941459	206941459	207480087	538628	498371
chr1	207480087	207480087	208090090	610003	498370
chr1	208090090	208090090	208603812	513722	498370
chr1	208603812	208603812	209136854	533042	498371
chr1	209136854	209136854	209675409	538555	498370
chr1	209675409	209675409	210209516	534107	498370
chr1	210209516	210209516	210753871	544355	498371
chr1	210753871	210753871	211323557	569686	498370
chr1	211323557	211323557	211903097	579540	498370
chr1	211903097	211903097	212462719	559622	498371
chr1	212462719	212462719	213030587	567868	498370
chr1	213030587	213030587	213593663	563076	498371
chr1	213593663	213593663	214127585	533922	498370
chr1	214127585	214127585	214652073	524488	498370
chr1	214652073	214652073	215199454	547381	498371
chr1	215199454	215199454	215740043	540589	498370
chr1	215740043	215740043	216273765	533722	498370
chr1	216273765	216273765	216801060	527295	498371
chr1	216801060	216801060	217315246	514186	498370
chr1	217315246	217315246	217851577	536331	498370
chr1	217851577	217851577	218390083	538506	498371
chr1	218390083	218390083	218933669	543586	498370
chr1	218933669	218933669	219457932	524263	498371
chr1	219457932	219457932	220007585	549653	498370
chr1	220007585	220007585	220582350	574765	498370
chr1	220582350	220582350	221125133	542783	498371
chr1	221125133	221125133	221665670	540537	498370
chr1	221665670	221665670	222196518	530848	498370
chr1	222196518	222196518	222780181	583663	498371
chr1	222780181	222780181	223333671	553490	498370
chr1	223333671	223333671	223962622	628951	498370
chr1	223962622	223962622	224669215	706593	498371
chr1	224669215	224669215	225218729	549514	498370
chr1	225218729	225218729	225798513	579784	498371
chr1	225798513	225798513	226389464	590951	498370
chr1	226389464	226389464	226936983	547519	498370
chr1	226936983	226936983	227492636	555653	498371
chr1	227492636	227492636	228074772	582136	498370
chr1	228074772	228074772	228616664	541892	498370
chr1	228616664	228616664	229205320	588656	498371
chr1	229205320	229205320	229760926	555606	498370
chr1	229760926	229760926	230291982	531056	498370
chr1	230291982	230291982	230833226	541244	498371
chr1	230833226	230833226	231371288	538062	498370
chr1	231371288	231371288	231929655	558367	498371
chr1	231929655	231929655	232482890	553235	498370
chr1	232482890	232482890	233012405	529515	498370
chr1	233012405	233012405	233545900	533495	498371
chr1	233545900	233545900	234092162	546262	498370
chr1	234092162	234092162	234635499	543337	498370
chr1	234635499	234635499	235250394	614895	498371
chr1	235250394	235250394	235843116	592722	498370
chr1	235843116	235843116	236407048	563932	498370
chr1	236407048	236407048	236972099	565051	498371
chr1	236972099	236972099	237523729	551630	498370
chr1	237523729	237523729	238061575	537846	498371
chr1	238061575	238061575	238606392	544817	498370
chr1	238606392	238606392	239142946	536554	498370
chr1	239142946	239142946	239674169	531223	498371
chr1	239674169	239674169	240212004	537835	498370
chr1	240212004	240212004	240756725	544721	498370
chr1	240756725	240756725	241312131	555406	498371
chr1	241312131	241312131	241849298	537167	498370
chr1	241849298	241849298	242445853	596555	498370
chr1	242445853	242445853	243069865	624012	498371
chr1	243069865	243069865	243804934	735069	498370
chr1	243804934	243804934	244343777	538843	498371
chr1	244343777	244343777	244909768	565991	498370
chr1	244909768	244909768	245483890	574122	498370
chr1	245483890	245483890	246034915	551025	498371
chr1	246034915	246034915	246587210	552295	498370
chr1	246587210	246587210	247172472	585262	498370
chr1	247172472	247172472	247759502	587030	498371
chr1	247759502	247759502	248364647	605145	498370
chr1	248364647	248364647	249250621	885974	498370
chr2	0	249250621	557486	557486	498309
chr2	557486	249808107	1094467	536981	498309
chr2	1094467	250345088	1664170	569703	498309
chr2	1664170	250914791	2209305	545135	498310
chr2	2209305	251459926	2735946	526641	498309
chr2	2735946	251986567	3272874	536928	498309
chr2	3272874	252523495	3880296	607422	498310
chr2	3880296	253130917	4425049	544753	498309
chr2	4425049	253675670	4959582	534533	498309
chr2	4959582	254210203	5590420	630838	498310
chr2	5590420	254841041	6135300	544880	498309
chr2	6135300	255385921	6662527	527227	498309
chr2	6662527	255913148	7180839	518312	498309
chr2	7180839	256431460	7704051	523212	498310
chr2	7704051	256954672	8227848	523797	498309
chr2	8227848	257478469	8753003	525155	498309
chr2	8753003	258003624	9296366	543363	498310
chr2	9296366	258546987	9850361	553995	498309
chr2	9850361	259100982	10407491	557130	498309
chr2	10407491	259658112	10958816	551325	498310
chr2	10958816	260209437	11510926	552110	498309
chr2	11510926	260761547	12057328	546402	498309
chr2	12057328	261307949	12580925	523597	498309
chr2	12580925	261831546	13118270	537345	498310
chr2	13118270	262368891	13666229	547959	498309
chr2	13666229	262916850	14216122	549893	498309
chr2	14216122	263466743	14759596	543474	498310
chr2	14759596	264010217	15293722	534126	498309
chr2	15293722	264544343	15834108	540386	498309
chr2	15834108	265084729	16429499	595391	498310
chr2	16429499	265680120	16951063	521564	498309
chr2	16951063	266201684	17486052	534989	498309
chr2	17486052	266736673	18022328	536276	498310
chr2	18022328	267272949	18575989	553661	498309
chr2	18575989	267826610	19106725	530736	498309
chr2	19106725	268357346	19688689	581964	498309
chr2	19688689	268939310	20218467	529778	498310
chr2	20218467	269469088	20763059	544592	498309
chr2	20763059	270013680	21321154	558095	498309
chr2	21321154	270571775	21860775	539621	498310
chr2	21860775	271111396	22386138	525363	498309
chr2	22386138	271636759	22914297	528159	498309
chr2	22914297	272164918	23444646	530349	498310
chr2	23444646	272695267	23975938	531292	498309
chr2	23975938	273226559	24557494	581556	498309
chr2	24557494	273808115	25122569	565075	498309
chr2	25122569	274373190	25690641	568072	498310
chr2	25690641	274941262	26276327	585686	498309
chr2	26276327	275526948	26828038	551711	498309
chr2	26828038	276078659	27376652	548614	498310
chr2	27376652	276627273	27955504	578852	498309
chr2	27955504	277206125	28500494	544990	498309
chr2	28500494	277751115	29042087	541593	498310
chr2	29042087	278292708	29581749	539662	498309
chr2	29581749	278832370	30106496	524747	498309
chr2	30106496	279357117	30642447	535951	498310
chr2	30642447	279893068	31190263	547816	498309
chr2	31190263	280440884	31725608	535345	498309
chr2	31725608	280976229	32309212	583604	498309
chr2	32309212	281559833	32898188	588976	498310
chr2	32898188	282148809	33457180	558992	498309
chr2	33457180	282707801	34013727	556547	498309
chr2	34013727	283264348	34562326	548599	498310
chr2	34562326	283812947	35128713	566387	498309
chr2	35128713	284379334	35677169	548456	498309
chr2	35677169	284927790	36226361	549192	498310
chr2	36226361	285476982	36770812	544451	498309
chr2	36770812	286021433	37328573	557761	498309
chr2	37328573	286579194	37875779	547206	498309
chr2	37875779	287126400	38431248	555469	498310
chr2	38431248	287681869	39004172	572924	498309
chr2	39004172	288254793	39564771	560599	498309
chr2	39564771	288815392	40112880	548109	498310
chr2	40112880	289363501	40653940	541060	498309
chr2	40653940	289904561	41183789	529849	498309
chr2	41183789	290434410	41720796	537007	498310
chr2	41720796	290971417	42261432	540636	498309
chr2	42261432	291512053	42823765	562333	498309
chr2	42823765	292074386	43384529	560764	498310
chr2	43384529	292635150	43941069	556540	498309
chr2	43941069	293191690	44504303	563234	498309
chr2	44504303	293754924	45049053	544750	498309
chr2	45049053	294299674	45586697	537644	498310
chr2	45586697	294837318	46112597	525900	498309
chr2	46112597	295363218	46636309	523712	498309
chr2	46636309	295886930	47175085	538776	498310
chr2	47175085	296425706	47742557	567472	498309
chr2	47742557	296993178	48313939	571382	498309
chr2	48313939	297564560	48870857	556918	498310
chr2	48870857	298121478	49416907	546050	498309
chr2	49416907	298667528	49969688	552781	498309
chr2	49969688	299220309	50495427	525739	498309
chr2	50495427	299746048	51011692	516265	498310
chr2	51011692	300262313	51528687	516995	498309
chr2	51528687	300779308	52083433	554746	498309
chr2	52083433	301334054	52621826	538393	498310
chr2	52621826	301872447	53158712	536886	498309
chr2	53158712	302409333	53700517	541805	498309
chr2	53700517	302951138	54261472	560955	498310
chr2	54261472	303512093	54800948	539476	498309
chr2	54800948	304051569	55324280	523332	498309
chr2	55324280	304574901	55900514	576234	498310
chr2	55900514	305151135	56468243	567729	498309
chr2	56468243	305718864	57024766	556523	498309
chr2	57024766	306275387	57582572	557806	498309
chr2	57582572	306833193	58122661	540089	498310
chr2	58122661	307373282	58670184	547523	498309
chr2	58670184	307920805	59190931	520747	498309
chr2	59190931	308441552	59727794	536863	498310
chr2	59727794	308978415	60249975	522181	498309
chr2	60249975	309500596	60799441	549466	498309
chr2	60799441	310050062	61369910	570469	498310
chr2	61369910	310620531	61948856	578946	498309
chr2	61948856	311199477	62525852	576996	498309
chr2	62525852	311776473	63106978	581126	498309
chr2	63106978	312357599	63665828	558850	498310
chr2	63665828	312916449	64229731	563903	498309
chr2	64229731	313480352	64771275	541544	498309
chr2	64771275	314021896	65315870	544595	498310
chr2	65315870	314566491	65886085	570215	498309
chr2	65886085	315136706	66433479	547394	498309
chr2	66433479	315684100	66991085	557606	498310
chr2	66991085	316241706	67518759	527674	498309
chr2	67518759	316769380	68065638	546879	498309
chr2	68065638	317316259	68609189	543551	498310
chr2	68609189	317859810	69162137	552948	498309
chr2	69162137	318412758	69701824	539687	498309
chr2	69701824	318952445	70255230	553406	498309
chr2	70255230	319505851	70833312	578082	498310
chr2	70833312	320083933	71415913	582601	498309
chr2	71415913	320666534	71960839	544926	498309
chr2	71960839	321211460	72495561	534722	498310
chr2	72495561	321746182	73051740	556179	498309
chr2	73051740	322302361	73595413	543673	498309
chr2	73595413	322846034	74212942	617529	498310
chr2	74212942	323463563	74764705	551763	498309
chr2	74764705	324015326	75314626	549921	498309
chr2	75314626	324565247	75852666	538040	498309
chr2	75852666	325103287	76403722	551056	498310
chr2	76403722	325654343	76958461	554739	498309
chr2	76958461	326209082	77512416	553955	498309
chr2	77512416	326763037	78069545	557129	498310
chr2	78069545	327320166	78605926	536381	498309
chr2	78605926	327856547	79147266	541340	498309
chr2	79147266	328397887	79698582	551316	498310
chr2	79698582	328949203	80223464	524882	498309
chr2	80223464	329474085	80749829	526365	498309
chr2	80749829	330000450	81286173	536344	498310
chr2	81286173	330536794	81817581	531408	498309
chr2	81817581	331068202	82359005	541424	498309
chr2	82359005	331609626	82888020	529015	498309
chr2	82888020	332138641	83426130	538110	498310
chr2	83426130	332676751	83958519	532389	498309
chr2	83958519	333209140	84514348	555829	498309
chr2	84514348	333764969	85066738	552390	498310
chr2	85066738	334317359	85640906	574168	498309
chr2	85640906	334891527	86206894	565988	498309
chr2	86206894	335457515	86748482	541588	498310
chr2	86748482	335999103	88405385	1656903	498309
chr2	88405385	337656006	88962443	557058	498309
chr2	88962443	338213064	90247662	1285219	498309
chr2	90247662	339498283	95773773	5526111	498310
chr2	95773773	345024394	96687147	913374	498309
chr2	96687147	345937768	97300427	613280	498309
chr2	97300427	346551048	98323066	1022639	498310
chr2	98323066	347573687	98871022	547956	498309
chr2	98871022	348121643	99408975	537953	498309
chr2	99408975	348659596	99997035	588060	498310
chr2	99997035	349247656	100541100	544065	498309
chr2	100541100	349791721	101099979	558879	498309
chr2	101099979	350350600	101647036	547057	498310
chr2	101647036	350897657	102222637	575601	498309
chr2	102222637	351473258	102761242	538605	498309
chr2	102761242	352011863	103295046	533804	498309
chr2	103295046	352545667	103831264	536218	498310
chr2	103831264	353081885	104365516	534252	498309
chr2	104365516	353616137	104882649	517133	498309
chr2	104882649	354133270	105411923	529274	498310
chr2	105411923	354662544	105954862	542939	498309
chr2	105954862	355205483	106485474	530612	498309
chr2	106485474	355736095	107171044	685570	498310
chr2	107171044	356421665	107700489	529445	498309
chr2	107700489	356951110	108232721	532232	498309
chr2	108232721	357483342	108854961	622240	498309
chr2	108854961	358105582	109500345	645384	498310
chr2	109500345	358750966	110039323	538978	498309
chr2	110039323	359289944	111486466	1447143	498309
chr2	111486466	360737087	112034430	547964	498310
chr2	112034430	361285051	112979949	945519	498309
chr2	112979949	362230570	113642717	662768	498309
chr2	113642717	362893338	114421244	778527	498310
chr2	114421244	363671865	114981733	560489	498309
chr2	114981733	364232354	115521281	539548	498309
chr2	115521281	364771902	116058398	537117	498310
chr2	116058398	365309019	116599094	540696	498309
chr2	116599094	365849715	117158651	559557	498309
chr2	117158651	366409272	117698021	539370	498309
chr2	117698021	366948642	118249269	551248	498310
chr2	118249269	367499890	118832402	583133	498309
chr2	118832402	368083023	119368054	535652	498309
chr2	119368054	368618675	119909545	541491	498310
chr2	119909545	369160166	120446505	536960	498309
chr2	120446505	369697126	121008321	561816	498309
chr2	121008321	370258942	121529547	521226	498310
chr2	121529547	370780168	122055359	525812	498309
chr2	122055359	371305980	122619502	564143	498309
chr2	122619502	371870123	123173653	554151	498309
chr2	123173653	372424274	123700917	527264	498310
chr2	123700917	372951538	124234974	534057	498309
chr2	124234974	373485595	124775945	540971	498309
chr2	124775945	374026566	125318556	542611	498310
chr2	125318556	374569177	125851486	532930	498309
chr2	125851486	375102107	126389253	537767	498309
chr2	126389253	375639874	126931958	542705	498310
chr2	126931958	376182579	127476166	544208	498309
chr2	127476166	376726787	128012474	536308	498309
chr2	128012474	377263095	128559916	547442	498310
chr2	128559916	377810537	129137567	577651	498309
chr2	129137567	378388188	129685075	547508	498309
chr2	129685075	378935696	130234094	549019	498309
chr2	130234094	379484715	130923447	689353	498310
chr2	130923447	380174068	131829809	906362	498309
chr2	131829809	381080430	132906952	1077143	498309
chr2	132906952	382157573	133530934	623982	498310
chr2	133530934	382781555	134055876	524942	498309
chr2	134055876	383306497	134598024	542148	498309
chr2	134598024	383848645	135142146	544122	498310
chr2	135142146	384392767	135698021	555875	498309
chr2	135698021	384948642	136296498	598477	498309
chr2	136296498	385547119	136852209	555711	498309
chr2	136852209	386102830	137390007	537798	498310
chr2	137390007	386640628	137933757	543750	498309
chr2	137933757	387184378	138492019	558262	498309
chr2	138492019	387742640	139027714	535695	498310
chr2	139027714	388278335	139567407	539693	498309
chr2	139567407	388818028	140098259	530852	498309
chr2	140098259	389348880	140633490	535231	498310
chr2	140633490	389884111	141161280	527790	498309
chr2	141161280	390411901	141686579	525299	498309
chr2	141686579	390937200	142219521	532942	498310
chr2	142219521	391470142	142740070	520549	498309
chr2	142740070	391990691	143262700	522630	498309
chr2	143262700	392513321	143815872	553172	498309
chr2	143815872	393066493	144335938	520066	498310
